시간,카테고리,키워드,월간검색량,블로그,포화도,난이도
00:40,자동차,LS,93900,660622,7.04,🔴
00:40,자동차,K5,113500,901721,7.94,🔴
00:40,자동차,카니발,178200,1525922,8.56,🔴
00:40,자동차,쉐보레,106900,1009940,9.45,🔴
00:40,자동차,소나타,109900,1057165,9.62,🔴
00:40,자동차,BMW,291900,2936881,10.06,🔴
00:40,자동차,기아,352500,4040538,11.46,🔴
00:40,자동차,폭스바겐,93400,1117737,11.97,🔴
00:40,자동차,%계산기,76200,943778,12.39,🔴
00:40,자동차,중고차,306600,4804665,15.67,🔴
00:40,자동차,전기차,115900,2679962,23.12,🔴
00:40,자동차,SUV,60500,2260413,37.36,🔴
00:40,자동차,타이어,84700,5204317,61.44,🔴
00:40,자동차,자동차,142000,24266470,170.89,🔴
00:43,건강/의료,비만도계산기,113320,4033,0.04,🟢
00:43,건강/의료,엘지화학,130080,14194,0.11,🟢
00:43,건강/의료,콘드로이친1200,77180,15573,0.2,🟢
00:43,건강/의료,알부민,398700,137624,0.35,🟢
00:43,건강/의료,에스로반연고,46710,16156,0.35,🟢
00:43,건강/의료,미주신경성실신,46900,17991,0.38,🟢
00:43,건강/의료,위고비,203400,100143,0.49,🟢
00:43,건강/의료,미녹시딜,95800,59549,0.62,🟡
00:43,건강/의료,노보노디스크,67700,48523,0.72,🟡
00:43,건강/의료,노로바이러스,152900,144075,0.94,🟡
00:43,건강/의료,부천대,68200,65568,0.96,🟡
00:43,건강/의료,왼쪽가슴통증,40070,41069,1.02,🟠
00:43,건강/의료,소상공인정책자금,237900,273929,1.15,🟠
00:43,건강/의료,왼쪽옆구리통증,42590,55750,1.31,🟠
00:43,건강/의료,대장내시경전음식,50920,75235,1.48,🟠
00:43,건강/의료,이비인후과,569800,879078,1.54,🔴
00:43,건강/의료,이석증,81300,126362,1.55,🔴
00:43,건강/의료,대웅제약,73600,134124,1.82,🔴
00:43,건강/의료,신우신염,42640,78557,1.84,🔴
00:43,건강/의료,이석증증상,43390,88072,2.03,🔴
00:43,건강/의료,아르기닌효능,48360,108816,2.25,🔴
00:43,건강/의료,갑상선암증상,39460,94281,2.39,🔴
00:43,건강/의료,멜라토닌,155500,419787,2.7,🔴
00:43,건강/의료,직장인건강검진,49000,133131,2.72,🔴
00:43,건강/의료,세금계산기,37480,102789,2.74,🔴
00:43,건강/의료,폐암초기증상,43380,122390,2.82,🔴
00:43,건강/의료,크론병,42410,122421,2.89,🔴
00:43,건강/의료,대상포진증상,82470,263144,3.19,🔴
00:43,건강/의료,대상포진,133600,441755,3.31,🔴
00:43,건강/의료,단백뇨,36800,123613,3.36,🔴
00:43,건강/의료,건강관리협회,43090,162482,3.77,🔴
00:43,건강/의료,부비동염,47680,184536,3.87,🔴
00:43,건강/의료,국가건강검진,69800,272388,3.9,🔴
00:43,건강/의료,갑상선기능저하증,62050,246196,3.97,🔴
00:43,건강/의료,아르기닌,82200,338139,4.11,🔴
00:43,건강/의료,내과,457600,1905365,4.16,🔴
00:43,건강/의료,아세트아미노펜,37320,156885,4.2,🔴
00:43,건강/의료,자궁경부암검사,53510,235685,4.4,🔴
00:43,건강/의료,갑상선기능항진증,38070,169185,4.44,🔴
00:43,건강/의료,족저근막염,68690,328678,4.78,🔴
00:43,건강/의료,정형외과,418600,2018144,4.82,🔴
00:43,건강/의료,소상공인지원금,75800,397822,5.25,🔴
00:43,건강/의료,당뇨초기증상,68660,378791,5.52,🔴
00:43,건강/의료,파킨슨병,53350,328646,6.16,🔴
00:43,건강/의료,정신건강의학과,43740,273255,6.25,🔴
00:43,건강/의료,가정의학과,51010,325557,6.38,🔴
00:43,건강/의료,간호조무사,41210,287280,6.97,🔴
00:43,건강/의료,뇌경색,52830,375026,7.1,🔴
00:43,건강/의료,과민성대장증후군,39740,285907,7.19,🔴
00:43,건강/의료,종합비타민,45250,334571,7.39,🔴
00:43,건강/의료,역류성식도염,60480,448364,7.41,🔴
00:43,건강/의료,소아과,140010,1062613,7.59,🔴
00:43,건강/의료,4대보험,102900,850131,8.26,🔴
00:43,건강/의료,통풍증상,49410,436091,8.83,🔴
00:43,건강/의료,건강검진예약,48200,448462,9.3,🔴
00:43,건강/의료,신장에좋은음식,43980,497003,11.3,🔴
00:43,건강/의료,위염증상,37050,426724,11.52,🔴
00:43,건강/의료,도수치료,80100,1116044,13.93,🔴
00:43,건강/의료,실손보험,42340,598896,14.14,🔴
00:43,건강/의료,통증의학과,52370,781196,14.92,🔴
00:43,건강/의료,밴드,566600,8582105,15.15,🔴
00:43,건강/의료,발바닥통증,42470,715210,16.84,🔴
00:43,건강/의료,신경외과,67200,1298657,19.33,🔴
00:43,건강/의료,건강검진,157200,3246008,20.65,🔴
00:43,건강/의료,독감,87700,1880185,21.44,🔴
00:43,건강/의료,헬스장,303800,6647917,21.88,🔴
00:43,건강/의료,응급실,52500,1255219,23.91,🔴
00:43,건강/의료,콜레스테롤수치,57860,1552603,26.83,🔴
00:43,건강/의료,뇌졸중,48960,1346134,27.49,🔴
00:43,건강/의료,현금영수증,41400,1181150,28.53,🔴
00:43,건강/의료,치과,270200,8137007,30.11,🔴
00:43,건강/의료,다이어트식단,47120,1696338,36.0,🔴
00:43,건강/의료,비타민B,50230,1869584,37.22,🔴
00:43,건강/의료,한의원,152800,6098061,39.91,🔴
00:43,건강/의료,약검색,51050,3853855,75.49,🔴
00:43,건강/의료,박람회,41900,3211174,76.64,🔴
00:43,건강/의료,통풍,39140,3358941,85.82,🔴
00:43,건강/의료,어깨통증,40000,4006412,100.16,🔴
00:43,건강/의료,병원,187200,35059464,187.28,🔴
00:43,건강/의료,영어,40470,24468734,604.61,🔴
00:46,IT/모바일,겔럭시S25,28740,604,0.02,🟢
00:46,IT/모바일,챗지피티,8012100,241090,0.03,🟢
00:46,IT/모바일,갤럭시S26,322100,11931,0.04,🟢
00:46,IT/모바일,챗GPT,4612400,606079,0.13,🟢
00:46,IT/모바일,S26,70400,15076,0.21,🟢
00:46,IT/모바일,삼성몰,20400,4647,0.23,🟢
00:46,IT/모바일,삼세페,27540,6993,0.25,🟢
00:46,IT/모바일,CHATGPT,1906500,503262,0.26,🟢
00:46,IT/모바일,아이폰16E,36560,11644,0.32,🟢
00:46,IT/모바일,양지사다이어리,18780,7634,0.41,🟢
00:46,IT/모바일,갤럭시S25,391800,165887,0.42,🟢
00:46,IT/모바일,삼성전자,8276800,4103467,0.5,🟢
00:46,IT/모바일,갤럭시S25울트라,132600,67620,0.51,🟡
00:46,IT/모바일,갤럭시워치8,160800,102581,0.64,🟡
00:46,IT/모바일,갤럭시S25울트라케이스,24670,17399,0.71,🟡
00:46,IT/모바일,아이폰17,535000,398631,0.75,🟡
00:46,IT/모바일,갤럭시S25플러스,43790,38933,0.89,🟡
00:46,IT/모바일,S25울트라,78900,71345,0.9,🟡
00:46,IT/모바일,S25플러스,34890,41175,1.18,🟠
00:46,IT/모바일,아이폰16프로,93100,169964,1.83,🔴
00:46,IT/모바일,S25,100700,193675,1.92,🔴
00:46,IT/모바일,삼성닷컴,140500,283645,2.02,🔴
00:46,IT/모바일,알뜰폰요금제비교,44200,101167,2.29,🔴
00:46,IT/모바일,아이폰16PRO,25850,65946,2.55,🔴
00:46,IT/모바일,알뜰폰요금제,141900,365441,2.58,🔴
00:46,IT/모바일,카라비너,24910,77918,3.13,🔴
00:46,IT/모바일,세탁기건조기일체형,19820,63142,3.19,🔴
00:46,IT/모바일,S24울트라,24240,83518,3.45,🔴
00:46,IT/모바일,데스크테리어,17550,61326,3.49,🔴
00:46,IT/모바일,갤럭시S24울트라,22820,80023,3.51,🔴
00:46,IT/모바일,갤럭시S24,45630,170476,3.74,🔴
00:46,IT/모바일,책상정리함,14420,61198,4.24,🔴
00:46,IT/모바일,김영호,16230,75284,4.64,🔴
00:46,IT/모바일,아이폰16,106300,522560,4.92,🔴
00:46,IT/모바일,스테이플러,14460,76649,5.3,🔴
00:46,IT/모바일,삼성폰,14560,77901,5.35,🔴
00:46,IT/모바일,통돌이세탁기,47700,282570,5.92,🔴
00:46,IT/모바일,미니건조기,23860,144375,6.05,🔴
00:46,IT/모바일,변리사,43000,266270,6.19,🔴
00:46,IT/모바일,SK알뜰폰,16520,106160,6.43,🔴
00:46,IT/모바일,아이폰15프로,31140,220961,7.1,🔴
00:46,IT/모바일,미세먼지,1072500,7670866,7.15,🔴
00:46,IT/모바일,아이폰자급제,16200,127479,7.87,🔴
00:46,IT/모바일,아이패드,274000,2399750,8.76,🔴
00:46,IT/모바일,아이폰XS,18390,161923,8.8,🔴
00:46,IT/모바일,삼성전자몰,14420,143354,9.94,🔴
00:46,IT/모바일,스마트워치,55840,580221,10.39,🔴
00:46,IT/모바일,S24,16740,195714,11.69,🔴
00:46,IT/모바일,아이폰15,65780,799810,12.16,🔴
00:46,IT/모바일,%계산기,76200,943780,12.39,🔴
00:46,IT/모바일,알뜰요금제,38390,499481,13.01,🔴
00:46,IT/모바일,애플,554600,7729549,13.94,🔴
00:46,IT/모바일,아이폰13,38920,605373,15.55,🔴
00:46,IT/모바일,알뜰폰통신사,18100,284595,15.72,🔴
00:46,IT/모바일,바인더,15960,258337,16.19,🔴
00:46,IT/모바일,블랙프라이데이,22000,388236,17.65,🔴
00:46,IT/모바일,드럼세탁기,43420,798301,18.39,🔴
00:46,IT/모바일,갤럭시스토어,14850,285825,19.25,🔴
00:46,IT/모바일,갤럭시25,16910,331356,19.6,🔴
00:46,IT/모바일,전기밥솥,32500,707185,21.76,🔴
00:46,IT/모바일,문방구,18340,414481,22.6,🔴
00:46,IT/모바일,구글AI,27800,657049,23.63,🔴
00:46,IT/모바일,그래픽카드,43400,1083160,24.96,🔴
00:46,IT/모바일,삼성핸드폰,25240,660573,26.17,🔴
00:46,IT/모바일,결재,48500,1294487,26.69,🔴
00:46,IT/모바일,빨래건조기,17770,540246,30.4,🔴
00:46,IT/모바일,건조기,66600,2259411,33.93,🔴
00:46,IT/모바일,APPLE,35540,1269428,35.72,🔴
00:46,IT/모바일,아이폰,181400,6516097,35.92,🔴
00:46,IT/모바일,세탁기건조기,26740,1098420,41.08,🔴
00:46,IT/모바일,밥솥,45360,1878328,41.41,🔴
00:46,IT/모바일,클립,36800,1899640,51.62,🔴
00:46,IT/모바일,세탁기,85300,5541952,64.97,🔴
00:46,IT/모바일,AI,132800,8680622,65.37,🔴
00:46,IT/모바일,VR,17340,1182216,68.18,🔴
00:46,IT/모바일,삼성갤럭시,19790,1712106,86.51,🔴
00:46,IT/모바일,집게,17710,2808695,158.59,🔴
00:46,IT/모바일,애니메이션,24000,3965783,165.24,🔴
00:46,IT/모바일,휴대폰,29890,9239046,309.1,🔴
00:46,IT/모바일,문구,26230,10102746,385.16,🔴
00:48,정부정책,난초란,700,635,0.91,🟡
00:48,정부정책,경북교육청,59600,90977,1.53,🔴
00:48,정부정책,달마중투,170,302,1.78,🔴
00:48,정부정책,환타지아난,3230,5790,1.79,🔴
00:48,정부정책,내일채움공제,27200,62718,2.31,🔴
00:48,정부정책,대명석곡,1300,3051,2.35,🔴
00:48,정부정책,배칠수꽃,330,802,2.43,🔴
00:48,정부정책,난종류,1230,3569,2.9,🔴
00:48,정부정책,달마군자란,130,396,3.05,🔴
00:48,정부정책,미니난,140,439,3.14,🔴
00:48,정부정책,축취임,400,1295,3.24,🔴
00:48,정부정책,보춘화,2390,7803,3.26,🔴
00:48,정부정책,호접란꽃대,2340,10045,4.29,🔴
00:48,정부정책,황금일향,290,1279,4.41,🔴
00:48,정부정책,박쥐란리들리,540,2398,4.44,🔴
00:48,정부정책,천사지원금,3660,17542,4.79,🔴
00:48,정부정책,팔레놉시스,1470,7510,5.11,🔴
00:48,정부정책,박쥐란,5480,29397,5.36,🔴
00:48,정부정책,풍란키우기,780,4862,6.23,🔴
00:48,정부정책,죽엽석곡,170,1180,6.94,🔴
00:48,정부정책,환갑축하문구,4970,37153,7.48,🔴
00:48,정부정책,무늬군자란,310,2416,7.79,🔴
00:48,정부정책,집화분,180,1428,7.93,🔴
00:48,정부정책,난초꽃,750,6124,8.17,🔴
00:48,정부정책,채홍,2240,19096,8.53,🔴
00:48,정부정책,철피석곡,120,1037,8.64,🔴
00:48,정부정책,중소벤처기업진흥공단,14690,130400,8.88,🔴
00:48,정부정책,죽백란,180,1612,8.96,🔴
00:48,정부정책,비취옥,480,4981,10.38,🔴
00:48,정부정책,개업축하문구,7320,77404,10.57,🔴
00:48,정부정책,황룡관,170,1817,10.69,🔴
00:48,정부정책,동양란키우기,610,6723,11.02,🔴
00:48,정부정책,일향금,190,2118,11.15,🔴
00:48,정부정책,풍난,530,6205,11.71,🔴
00:48,정부정책,해오라비난초,410,5192,12.66,🔴
00:48,정부정책,춘난,270,3458,12.81,🔴
00:48,정부정책,전보화분,140,1824,13.03,🔴
00:48,정부정책,황룡금난,130,1852,14.25,🔴
00:48,정부정책,대엽풍란,460,7003,15.22,🔴
00:48,정부정책,율촌산단,640,10660,16.66,🔴
00:48,정부정책,양난화분,150,2780,18.53,🔴
00:48,정부정책,란종류,190,3569,18.78,🔴
00:48,정부정책,화분쇼핑몰,3720,72986,19.62,🔴
00:48,정부정책,축이전,150,3254,21.69,🔴
00:48,정부정책,금난,120,2768,23.07,🔴
00:48,정부정책,청년수당,7350,191509,26.06,🔴
00:48,정부정책,제주한란,420,12274,29.22,🔴
00:48,정부정책,금침,870,29751,34.2,🔴
00:48,정부정책,플라워피아,510,18988,37.23,🔴
00:48,정부정책,출생기본수당,430,16185,37.64,🔴
00:48,정부정책,박쥐란종류,160,6087,38.04,🔴
00:48,정부정책,홍콩야자나무,470,20051,42.66,🔴
00:48,정부정책,흰색호접란,120,5633,46.94,🔴
00:48,정부정책,란초,320,15064,47.08,🔴
00:48,정부정책,한국춘란,320,15592,48.73,🔴
00:48,정부정책,부귀란,120,6472,53.93,🔴
00:48,정부정책,축하화분배달,2500,164553,65.82,🔴
00:48,정부정책,승진난문구,260,18054,69.44,🔴
00:48,정부정책,청년재직자내일채움공제,780,56766,72.78,🔴
00:48,정부정책,탁상화분,140,10377,74.12,🔴
00:48,정부정책,호접란종류,140,16935,120.96,🔴
00:48,정부정책,사무실미니화분,210,28890,137.57,🔴
00:48,정부정책,개업화분돈나무,120,16664,138.87,🔴
00:48,정부정책,화분,41600,6058235,145.63,🔴
00:48,정부정책,법안발의,2050,319197,155.71,🔴
00:48,정부정책,안스리움화분,150,23720,158.13,🔴
00:48,정부정책,승진화분당일배송,110,18871,171.55,🔴
00:48,정부정책,복륜,160,28231,176.44,🔴
00:48,정부정책,금융위기,2920,876186,300.06,🔴
00:48,정부정책,국민지원금,2220,736681,331.84,🔴
00:48,정부정책,금기,1340,445387,332.38,🔴
00:48,정부정책,예산편성,480,416305,867.3,🔴
00:48,정부정책,책상위화분,120,105478,878.98,🔴
00:48,정부정책,식물쇼핑몰,170,153406,902.39,🔴
00:48,정부정책,기본수당,290,294238,1014.61,🔴
00:48,정부정책,자란,980,3392361,3461.59,🔴
00:48,정부정책,테이블화분,200,843719,4218.6,🔴
00:48,정부정책,경제정책,130,553516,4257.82,🔴
00:48,정부정책,금의,270,22697643,84065.34,🔴
00:48,정부정책,난분,110,19440473,176731.57,🔴
